t,Position q,Velocity,Potential V
4.2042042042042045,-0.5737740238397964,-0.26220208025848973,0.16460831521665562
4.2142142142142145,-0.5763669855256524,-0.2558694083910574,0.16609945100196377
4.2242242242242245,-0.5788964904638664,-0.2495235334110024,0.16756057333569066
4.2342342342342345,-0.5813624098343985,-0.2431651232938641,0.16899112578422953
4.2442442442442445,-0.5837646215033642,-0.23679484594653682,0.17039056665948302
4.2542542542542545,-0.5861030100220084,-0.23041336913988059,0.17175836917842924
4.2642642642642645,-0.5883774666250077,-0.224021360441482,0.17309402161603102
4.2742742742742745,-0.5905878892280999,-0.21761948714856946,0.1743970274514512
4.2842842842842845,-0.592734182425042,-0.2112084162210901,0.17566690550754152
4.2942942942942945,-0.5948162574839009,-0.20478881421495435,0.17690319008357713
4.3043043043043046,-0.596834032342674,-0.19836134721545512,0.178105431081208
4.314314314314315,-0.5987874316042471,-0.19192668077086764,0.17927319412360543
4.324324324324325,-0.6006763865306868,-0.18548547982623667,0.1804060606677815
4.334334334334335,-0.6025008350368719,-0.17903840865735648,0.18150362811006396
4.344344344344345,-0.604260721683464,-0.17258613080495128,0.18256550988471038
4.354354354354355,-0.6059559976692213,-0.16612930900906098,0.18359133555565063
4.364364364364365,-0.6075866208226561,-0.1596686051436396,0.18458075090134707
4.374374374374375,-0.609152555593039,-0.1532046801513717,0.18553341799276526
4.384384384384385,-0.6106537730407515,-0.14673819397871357,0.18644901526445284
4.394394394394395,-0.6120902508269894,-0.1402698055111649,0.1873272375787234
4.404404404404405,-0.6134619732028196,-0.13380017250877718,0.18816779628294847
4.414414414414415,-0.6147689309975932,-0.12732995154190516,0.18897041925996177
4.424424424424425,-0.6160111216067152,-0.12085979792720637,0.18973485097158166
4.434434434434435,-0.6171885489787766,-0.11439036566389639,0.19046085249526387
4.444444444444445,-0.6183012236020479,-0.1079223073702639,0.1911482015538948
4.454454454454455,-0.6193491624903403,-0.10145627422045293,0.19179669253874299
4.464464464464465,-0.6203323891682339,-0.09499291588151695,0.19240613652558458
4.474474474474475,-0.6212509336556779,-0.08853288045075208,0.19297636128402573
4.484484484484485,-0.6221048324519654,-0.08207681439331338,0.19350721128004394
4.494494494494495,-0.6228941285190835,-0.07562536248012153,0.1939985476717743
4.504504504504505,-0.6236188712644459,-0.06917916772606489,0.1944502482985708
4.514514514514515,-0.6242791165230058,-0.06273887132850257,0.19486220766337234
4.524524524524525,-0.6248749265387562,-0.05630511260607422,0.19523433690840797
4.534534534534535,-0.6254063699456194,-0.0498785289378223,0.19556656378427847
4.544544544544545,-0.6258735217477275,-0.043459755702632094,0.19585883261245154
4.554554554554555,-0.6262764632990996,-0.03704942621899508,0.19611110424121422
4.564564564564565,-0.626615282282717,-0.030648171685101103,0.19632335599512457
4.574574574574575,-0.6268900726890005,-0.024256621119264674,0.1964955816180102
4.584584584584585,-0.6271009347936929,-0.017875401300690763,0.19662779120956173
4.594594594594595,-0.6272479751351505,-0.0115051367105857,0.1967200111555732
4.604604604604605,-0.6273313064910474,-0.005146449473617809,0.1967722840518822
4.614614614614615,-0.6273510478544939,0.0012000407002664207,0.19678466862206576
4.624624624624625,-0.6273073244095767,0.007533716573665611,0.19675723962895095
4.634634634634635,-0.6272002675063195,0.013853963439181362,0.19669008777999938
4.644644644644645,-0.627030014635073,0.020160169176505205,0.19658331962662995
4.654654654654655,-0.6267967094003325,0.02645172430912998,0.19643705745754242
4.664664664664665,-0.6265005014939924,0.0327280220606804,0.196251439186112
4.674674674674675,-0.6261415466680369,0.038988458410858025,0.19602661823192072
4.684684684684685,-0.6257200067066733,0.04523243215099572,0.19576276339649962
4.694694694694695,-0.6252360493979111,0.05145934493921664,0.19546005873335356
4.704704704704705,-0.6246898485045916,0.057668601355193264,0.19511870341234483
4.714714714714715,-0.6240815837348698,0.0638596089545013,0.19473891157851164
4.724724724724725,-0.6234114407121559,0.07003177832256421,0.19432091220540296
4.734734734734735,-0.6226796109445182,0.07618452312818344,0.19386494894300826
4.744744744744745,-0.6218862917935518,0.0823172601766499,0.19337127996036735
4.754754754754755,-0.6210316864427192,0.08842940946243204,0.19284017778294396
4.764764764764765,-0.6201160038651634,0.09452039422143624,0.1922719291248497
4.774774774774775,-0.6191394587910023,0.10058964098283482,0.19166683471600762
4.784784784784785,-0.6181022716741055,0.1066365796204577,0.19102520912434484
4.794794794794795,-0.6170046686583579,0.11266064340374278,0.19034738057310502
4.804804804804805,-0.6158468815434177,0.11866126904824145,0.1896336907533762
4.814814814814815,-0.6146291477499689,0.12463789676567447,0.18888449463192655
4.824824824824825,-0.6133517102844767,0.1305899703135343,0.18810016025444629
4.834834834834835,-0.6120148177034471,0.13651693704422996,0.1872810685442918
4.844844844844845,-0.6106187240771989,0.14241824795376984,0.18642761309683314
4.854854854854855,-0.609163688953148,0.14829335772997895,0.18554019996950383
4.864864864864865,-0.6076499773186146,0.15414172480024654,0.1846192474676564
4.874874874874875,-0.6060778595631514,0.15996281137880003,0.18366518592632555
4.884884884884885,-0.6044476114404043,0.16575608351350152,0.18267845748800496
4.894894894894895,-0.6027595140295041,0.17152101113216345,0.181659515876542
4.904904904904905,-0.6010138536959994,0.1772570680883787,0.18060882616725807
4.914914914914915,-0.5992109220523314,0.18296373220686302,0.17952686455340258
4.924924924924925,-0.5973510159178586,0.18864048532830432,0.17841411810904886
